ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2025-05-11,5.09583334128062,73.29166666666667,0.05000000074505805,0.05000000074505805,0.0,20.708333333333332,13.893749952316284,986.2166697184244
2025-05-12,5.074999998013179,77.45833333333333,0.14166666908810535,0.13750000204890966,0.002916666679084301,35.375,11.012500057617823,987.0166676839193
2025-05-13,6.108333349227905,79.91666666666667,0.22291666409000754,0.22083333072563013,0.0,21.25,5.841666713356972,985.1166661580404
2025-05-14,8.38124997417132,74.91666666666667,0.04166666759798924,0.04166666759798924,0.0,16.208333333333332,8.09166673819224,982.3916676839193
2025-05-15,11.104166626930235,63.875,0.0,0.0,0.0,1.4166666666666667,9.42500009139379,984.5499979654948
2025-05-16,15.166666587193808,60.25,0.0,0.0,0.0,2.1666666666666665,10.899999896685282,991.8666687011719
2025-05-17,15.87083331743876,54.958333333333336,0.0,0.0,0.0,3.0,10.364583452542623,993.3999964396158
2025-05-18,15.56666668256124,60.75,32.283140472120095,0.10416666759798925,0.0,17.208333333333332,14.37500007947286,986.3291676839193
2025-05-19,13.404166658719381,75.625,0.04583333401630321,0.04583333401630321,0.0,20.958333333333332,12.108333230018616,981.3583297729492
2025-05-20,12.452272675254129,72.72727272727273,0.35909090868451377,0.35909090868451377,0.0,27.727272727272727,9.840908982537009,977.9636313698509
2025-05-21,14.741666714350382,63.25,0.05625000037252903,0.05000000074505806,0.0,7.458333333333333,10.287500003973644,979.8083318074545
2025-05-22,16.358333349227905,50.833333333333336,0.0,0.0,0.0,1.0416666666666667,5.137499958897631,989.8500010172526
2025-05-23,19.236363714391533,47.09090909090909,0.013636363839561287,0.013636363839561287,0.0,4.909090909090909,10.147727381099353,994.1500022194602
2025-05-24,21.27272709933194,44.09090909090909,0.0,0.0,0.0,0.22727272727272727,9.631818229501897,996.3954523259944
2025-05-25,22.266666650772095,35.416666666666664,0.0,0.0,0.0,0.5833333333333334,11.137499948342642,997.3333307902018
